run_id,arm,run_idx,cv_headway,ewt_min,frr,boycott_rate_pct,revenue_variance
Arm_A_94,Arm_A,94,0.39115769237772924,4.711998128515808,0.7681458425077704,14.818089550768766,3001375357.5264077
Arm_A_95,Arm_A,95,0.38356206001889553,4.732318734864125,0.7534256465259384,15.624415515790563,3073094272.3264875
Arm_A_96,Arm_A,96,0.38901283618636423,4.829365293594386,0.7601498238395906,14.801784622343392,3141321852.520976
Arm_A_97,Arm_A,97,0.405437817430391,4.848461324887895,0.7595479290817562,14.632291286092755,2841156512.420049
Arm_A_98,Arm_A,98,0.38812979424024674,4.815244035970105,0.7620120934733473,15.232292946785535,2956807740.954217
Arm_A_99,Arm_A,99,0.38186912821116376,4.79191449239722,0.7648722966278027,15.028187061639258,2888113226.765915
Arm_A_100,Arm_A,100,0.39446290658967414,4.955230468612347,0.7419731257590024,14.800987226718076,2753502215.5066123
Arm_A_101,Arm_A,101,0.40027014058470617,4.794783142699282,0.745379503515638,15.08506611563186,2957441029.6586595
Arm_A_102,Arm_A,102,0.391825183874495,4.677781604744408,0.7547968048356014,15.585295195869916,3121472719.4818525
Arm_A_103,Arm_A,103,0.37880589858922314,4.732348057660454,0.7619404036586416,16.108055759232172,3293532905.837169
Arm_A_104,Arm_A,104,0.3946128036908708,4.79327497430643,0.7652226917527659,14.138462644000898,3080057476.7676687
Arm_A_105,Arm_A,105,0.3795407705337384,4.684249506594265,0.7596094331826057,14.795335708557571,3089790504.763794
Arm_A_106,Arm_A,106,0.3837623975801023,4.897838726478997,0.7551329790771341,15.333480676890245,3059428117.323125
Arm_A_107,Arm_A,107,0.40571355800417547,4.709433466354876,0.7590421429918307,15.37478405671442,2894395199.597991
Arm_A_108,Arm_A,108,0.3730936964754526,4.814244247263175,0.7695397441022,15.396097021474853,3172944519.639753
Arm_A_109,Arm_A,109,0.40110091035165335,4.700281349827291,0.7530309426283901,15.84635138229773,3056958666.4965773
Arm_A_110,Arm_A,110,0.3953040225249165,4.69122777705545,0.7592557725981303,14.698453204651127,3030590587.527104
Arm_A_111,Arm_A,111,0.38653377754829066,4.959618676485528,0.7595071772177612,15.18300504257886,3199765553.217138
Arm_A_112,Arm_A,112,0.3820331659712864,4.7079035242710745,0.7595296709090499,14.866598713212383,3240451364.1824145
Arm_A_113,Arm_A,113,0.3939079174108934,4.803365223828643,0.7613848605914525,15.521650863424501,3085110565.7742887
Arm_A_114,Arm_A,114,0.3963944211783758,4.706333430032961,0.7667485475142516,15.406601800179386,3005195857.1100745
Arm_A_115,Arm_A,115,0.3850357612931235,4.805692430630861,0.7484217301495574,14.631922395183171,3094860107.886689
Arm_A_116,Arm_A,116,0.3977304829562927,4.731249293947539,0.7622088963921414,15.233877626703464,2915689758.4607553
Arm_A_117,Arm_A,117,0.37880879768228054,4.7598032842397515,0.7673417449880789,15.428130524480707,3178784780.6073236
Arm_A_118,Arm_A,118,0.39475548699437907,4.826939109261278,0.7781403061178432,15.318349648909045,3208126043.034391
Arm_A_119,Arm_A,119,0.37528210966603287,4.819846419237581,0.7589384559045157,15.487885501605618,2906111664.193664
Arm_A_120,Arm_A,120,0.38989132657813574,4.9224239788579425,0.7630669339106896,14.366265357454338,3105127259.818901
Arm_A_121,Arm_A,121,0.3975508106550604,4.711604424991387,0.7605946442013918,14.795379976447675,3075838964.056625
Arm_A_122,Arm_A,122,0.3958457705658816,4.89108292795366,0.7548325989848375,15.578443347273138,2494161643.736731
Arm_A_123,Arm_A,123,0.3885076090451416,4.8348042539064915,0.7602827157414234,14.438125567890756,2990891791.178794
Arm_A_124,Arm_A,124,0.39347958152873586,4.701703825316562,0.7519847889509306,14.81731841738961,2991069860.6975374
Arm_B_0,Arm_B,0,0.3026409440611147,3.8365703226168972,0.6602689343267697,0.0,2549076.550967364
Arm_B_1,Arm_B,1,0.2995840671387865,3.83123241651798,0.6714176004368811,0.0,2546963.507295169
Arm_B_2,Arm_B,2,0.294272745437467,3.761421951200802,0.6508929849372418,0.0,2379838.415536706
Arm_B_3,Arm_B,3,0.30682756893547664,3.962669934844436,0.6588830081536472,0.0,2419882.7865520054
Arm_B_4,Arm_B,4,0.29775480043150193,3.786103383786579,0.6642824176814474,0.0,2573827.3309997297
Arm_B_5,Arm_B,5,0.2954777788075789,3.8581599877487,0.6569962933719644,0.0,2686128.198162682
Arm_B_6,Arm_B,6,0.3003239439135691,3.8011363806554015,0.6757986717980283,0.0,2275757.422685879
Arm_B_7,Arm_B,7,0.301298840466325,3.7759500202914906,0.6562746398426121,0.0,2173813.053250726
Arm_B_8,Arm_B,8,0.2938669121179931,3.834026136748945,0.6624966145444334,0.0,2317586.7704708716
Arm_B_9,Arm_B,9,0.3022160247170577,3.767390990923175,0.6641696870073235,0.0,2385364.8244724604
Arm_B_10,Arm_B,10,0.3031391300761171,3.8773958699057345,0.6537156208445036,0.0,2051732.533587768
Arm_B_11,Arm_B,11,0.3020274287820867,3.793212370330987,0.6633987860218848,0.0,2329936.7328599016
Arm_B_12,Arm_B,12,0.3000821907856592,3.7594288808831244,0.6583105881065616,0.0,2471159.567284931
Arm_B_13,Arm_B,13,0.29955743780403793,3.773891901695513,0.659349920990194,0.0,2520331.5859166086
Arm_B_14,Arm_B,14,0.30620437388267885,3.8356309841989096,0.6556350422721768,0.0,2482665.750098552
Arm_B_15,Arm_B,15,0.29309614747239027,3.8546955229091786,0.6518245888987863,0.0,2774819.7812410216
